"","beeID","plantID","monthID","sourceID","y"
"6010",15,62,6,7,0
"6012",15,63,6,7,0
"6015",15,64,6,7,0
"6017",15,65,6,7,0
"6022",15,66,6,7,0
"6027",15,67,6,7,0
"6033",15,69,6,7,0
"6040",15,71,6,7,0
"6048",15,74,6,7,0
"6058",15,77,6,7,0
"6059",15,78,6,7,0
"6064",15,79,6,7,0
"6072",15,82,6,7,0
"6075",15,83,6,7,0
"6081",15,85,6,7,0
"6085",15,86,6,7,0
"6090",15,88,6,7,0
"6098",15,90,6,7,0
"6102",15,91,6,7,0
"6105",15,92,6,7,0
"6107",15,93,6,7,0
"6112",15,94,6,7,0
"6114",15,95,6,7,0
"6119",15,96,6,7,0
"6122",15,97,6,7,0
"6127",15,98,6,7,0
"6131",15,99,6,7,0
"6134",15,100,6,7,0
"6138",15,101,6,7,0
"6143",15,102,6,7,0
"6148",15,103,6,7,0
"6151",15,104,6,7,0
"6156",15,106,6,7,0
"6158",15,107,6,7,0
"6163",15,108,6,7,0
"6167",15,109,6,7,0
"6172",15,110,6,7,0
"6176",15,111,6,7,0
"6181",15,112,6,7,0
"6189",15,114,6,7,0
"6193",15,116,6,7,0
"6196",15,117,6,7,0
"6201",15,118,6,7,0
"6204",15,119,6,7,0
"6209",15,120,6,7,0
"6216",15,122,6,7,0
"6218",15,123,6,7,0
"6223",15,125,6,7,0
"6228",15,126,6,7,0
"6234",16,1,6,7,0
"6239",16,2,6,7,0
"6243",16,3,6,7,0
"6245",16,4,6,7,0
"6255",16,7,6,7,0
"6258",16,8,6,7,0
"6260",16,9,6,7,0
"6261",16,10,6,7,0
"6264",16,11,6,7,0
"6266",16,12,6,7,0
"6269",16,13,6,7,0
"6272",16,14,6,7,0
"6275",16,15,6,7,0
"6278",16,17,6,7,0
"6280",16,18,6,7,0
"6282",16,19,6,7,0
"6283",16,20,6,7,0
"6284",16,21,6,7,0
"6289",16,22,6,7,0
"6290",16,23,6,7,0
"6291",16,24,6,7,0
"6293",16,25,6,7,0
"6298",16,26,6,7,0
"6300",16,28,6,7,0
"6304",16,29,6,7,0
"6305",16,30,6,7,0
"6306",16,31,6,7,0
"6311",16,32,6,7,0
"6316",16,35,6,7,0
"6325",16,37,6,7,0
"6329",16,38,6,7,0
"6330",16,40,6,7,0
"6332",16,41,6,7,0
"6337",16,42,6,7,0
"6342",16,43,6,7,0
"6344",16,44,6,7,0
"6345",16,46,6,7,0
"6352",16,51,6,7,0
"6357",16,52,6,7,0
"6362",16,53,6,7,0
"6367",16,54,6,7,0
"6370",16,55,6,7,0
"6372",16,57,6,7,0
"6375",16,58,6,7,0
"6379",16,59,6,7,0
"6383",16,60,6,7,0
"6386",16,61,6,7,0
"6390",16,62,6,7,0
"6391",16,63,6,7,0
"6393",16,64,6,7,0
"6394",16,65,6,7,0
"6399",16,66,6,7,0
"6404",16,67,6,7,0
"6409",16,69,6,7,0
"6415",16,71,6,7,0
"6423",16,74,6,7,0
"6435",16,77,6,7,0
"6436",16,78,6,7,0
"6440",16,79,6,7,0
"6449",16,82,6,7,0
"6452",16,83,6,7,0
"6458",16,85,6,7,0
"6462",16,86,6,7,0
"6466",16,88,6,7,0
"6473",16,90,6,7,0
"6478",16,91,6,7,0
"6481",16,92,6,7,0
"6483",16,93,6,7,0
"6487",16,94,6,7,0
"6489",16,95,6,7,0
"6493",16,96,6,7,0
"6496",16,97,6,7,0
"6500",16,98,6,7,0
"6503",16,99,6,7,0
"6505",16,100,6,7,0
"6508",16,101,6,7,0
"6513",16,102,6,7,0
"6518",16,103,6,7,0
"6520",16,104,6,7,0
"6525",16,106,6,7,0
"6526",16,107,6,7,0
"6531",16,108,6,7,0
"6536",16,109,6,7,0
"6541",16,110,6,7,0
"6545",16,111,6,7,0
"6550",16,112,6,7,0
"6557",16,114,6,7,0
"6561",16,116,6,7,0
"6563",16,117,6,7,0
"6568",16,118,6,7,0
"6570",16,119,6,7,0
"6574",16,120,6,7,0
"6580",16,122,6,7,0
"6582",16,123,6,7,0
"6588",16,125,6,7,0
"6593",16,126,6,7,0
"6599",17,1,6,7,0
"6604",17,2,6,7,0
"6608",17,3,6,7,0
"6610",17,4,6,7,0
"6620",17,7,6,7,0
"6623",17,8,6,7,0
"6625",17,9,6,7,0
"6626",17,10,6,7,0
"6629",17,11,6,7,0
"6631",17,12,6,7,0
"6634",17,13,6,7,0
"6637",17,14,6,7,0
"6640",17,15,6,7,0
"6643",17,17,6,7,0
"6645",17,18,6,7,0
"6647",17,19,6,7,0
"6648",17,20,6,7,0
"6649",17,21,6,7,0
"6654",17,22,6,7,0
"6655",17,23,6,7,0
"6656",17,24,6,7,0
"6658",17,25,6,7,0
"6664",17,26,6,7,0
"6666",17,28,6,7,0
"6670",17,29,6,7,0
"6671",17,30,6,7,0
"6672",17,31,6,7,0
"6678",17,32,6,7,0
"6683",17,35,6,7,0
"6694",17,37,6,7,0
"6698",17,38,6,7,0
"6699",17,40,6,7,0
"6701",17,41,6,7,0
"6706",17,42,6,7,0
"6712",17,43,6,7,0
"6714",17,44,6,7,0
"6715",17,46,6,7,0
"6722",17,51,6,7,0
"6728",17,52,6,7,0
"6734",17,53,6,7,0
"6740",17,54,6,7,0
"6743",17,55,6,7,0
"6745",17,57,6,7,0
"6748",17,58,6,7,0
"6752",17,59,6,7,0
"6756",17,60,6,7,0
"6759",17,61,6,7,0
"6763",17,62,6,7,0
"6764",17,63,6,7,0
"6766",17,64,6,7,0
"6767",17,65,6,7,0
"6773",17,66,6,7,0
"6778",17,67,6,7,0
"6783",17,69,6,7,0
"6789",17,71,6,7,0
"6797",17,74,6,7,0
"6809",17,77,6,7,0
"6810",17,78,6,7,0
"6814",17,79,6,7,0
"6823",17,82,6,7,0
"6826",17,83,6,7,0
"6832",17,85,6,7,0
"6836",17,86,6,7,0
"6840",17,88,6,7,0
"6847",17,90,6,7,0
"6852",17,91,6,7,0
"6855",17,92,6,7,0
"6857",17,93,6,7,0
"6861",17,94,6,7,0
"6863",17,95,6,7,0
"6867",17,96,6,7,0
"6870",17,97,6,7,0
"6874",17,98,6,7,0
"6877",17,99,6,7,0
"6879",17,100,6,7,0
"6882",17,101,6,7,0
"6887",17,102,6,7,0
"6893",17,103,6,7,0
"6895",17,104,6,7,0
"6900",17,106,6,7,0
"6901",17,107,6,7,0
"6906",17,108,6,7,0
"6912",17,109,6,7,0
"6918",17,110,6,7,0
"6922",17,111,6,7,0
"6927",17,112,6,7,0
"6934",17,114,6,7,0
"6938",17,116,6,7,0
"6940",17,117,6,7,0
"6946",17,118,6,7,0
"6948",17,119,6,7,0
"6952",17,120,6,7,0
"6958",17,122,6,7,0
"6960",17,123,6,7,0
"6967",17,125,6,7,0
"6973",17,126,6,7,0
"6977",18,1,6,7,0
"6981",18,2,6,7,0
"6985",18,3,6,7,0
"6987",18,4,6,7,0
"6996",18,7,6,7,0
"6999",18,8,6,7,0
"7001",18,9,6,7,0
"7002",18,10,6,7,0
"7005",18,11,6,7,0
"7007",18,12,6,7,0
"7010",18,13,6,7,0
"7013",18,14,6,7,0
"7016",18,15,6,7,0
"7019",18,17,6,7,0
"7021",18,18,6,7,0
"7023",18,19,6,7,0
"7024",18,20,6,7,0
"7025",18,21,6,7,0
"7029",18,22,6,7,0
"7030",18,23,6,7,0
"7031",18,24,6,7,0
"7033",18,25,6,7,0
"7037",18,26,6,7,0
"7039",18,28,6,7,0
"7043",18,29,6,7,0
"7044",18,30,6,7,0
"7045",18,31,6,7,0
"7049",18,32,6,7,0
"7053",18,35,6,7,0
"7060",18,37,6,7,0
"7064",18,38,6,7,0
"7065",18,40,6,7,0
"7067",18,41,6,7,0
"7071",18,42,6,7,0
"7075",18,43,6,7,0
"7077",18,44,6,7,0
"7078",18,46,6,7,0
"7084",18,51,6,7,0
"7088",18,52,6,7,0
"7092",18,53,6,7,0
"7096",18,54,6,7,0
"7099",18,55,6,7,0
"7101",18,57,6,7,0
"7104",18,58,6,7,0
"7108",18,59,6,7,0
"7112",18,60,6,7,0
"7115",18,61,6,7,0
"7119",18,62,6,7,0
"7120",18,63,6,7,0
"7122",18,64,6,7,0
"7123",18,65,6,7,0
"7127",18,66,6,7,0
"7131",18,67,6,7,0
"7136",18,69,6,7,0
"7142",18,71,6,7,0
"7150",18,74,6,7,0
"7160",18,77,6,7,0
"7161",18,78,6,7,0
"7165",18,79,6,7,0
"7173",18,82,6,7,0
"7176",18,83,6,7,0
"7182",18,85,6,7,0
"7186",18,86,6,7,0
"7190",18,88,6,7,0
"7197",18,90,6,7,0
"7201",18,91,6,7,0
"7204",18,92,6,7,0
"7206",18,93,6,7,0
"7210",18,94,6,7,0
"7212",18,95,6,7,0
"7216",18,96,6,7,0
"7219",18,97,6,7,0
"7223",18,98,6,7,0
"7226",18,99,6,7,0
"7228",18,100,6,7,0
"7231",18,101,6,7,0
"7235",18,102,6,7,0
"7239",18,103,6,7,0
"7241",18,104,6,7,0
"7246",18,106,6,7,0
"7247",18,107,6,7,0
"7251",18,108,6,7,0
"7255",18,109,6,7,0
"7259",18,110,6,7,0
"7263",18,111,6,7,0
"7267",18,112,6,7,0
"7274",18,114,6,7,0
"7277",18,116,6,7,0
"7279",18,117,6,7,0
"7283",18,118,6,7,0
"7285",18,119,6,7,0
"7289",18,120,6,7,0
"7295",18,122,6,7,0
"7297",18,123,6,7,0
"7302",18,125,6,7,0
"7306",18,126,6,7,0
"7312",19,1,6,7,0
"7318",19,2,6,7,0
"7323",19,3,6,7,0
"7326",19,4,6,7,0
"7337",19,7,6,7,0
"7340",19,8,6,7,0
"7342",19,9,6,7,0
"7344",19,10,6,7,0
"7348",19,11,6,7,0
"7351",19,12,6,7,0
"7355",19,13,6,7,0
"7358",19,14,6,7,0
"7362",19,15,6,7,0
"7367",19,17,6,7,0
"7370",19,18,6,7,0
"7373",19,19,6,7,0
"7375",19,20,6,7,0
"7377",19,21,6,7,0
"7383",19,22,6,7,0
"7384",19,23,6,7,0
"7386",19,24,6,7,0
"7389",19,25,6,7,0
"7396",19,26,6,7,0
"7399",19,28,6,7,0
"7404",19,29,6,7,0
"7406",19,30,6,7,0
"7408",19,31,6,7,0
"7415",19,32,6,7,0
"7421",19,35,6,7,0
"7433",19,37,6,7,0
"7438",19,38,6,7,0
"7441",19,40,6,7,0
"7444",19,41,6,7,0
"7450",19,42,6,7,0
"7457",19,43,6,7,0
"7460",19,44,6,7,0
"7462",19,46,6,7,0
"7472",19,51,6,7,0
"7479",19,52,6,7,0
"7485",19,53,6,7,0
"7492",19,54,6,7,0
"7496",19,55,6,7,0
"7500",19,57,6,7,0
"7503",19,58,6,7,0
"7507",19,59,6,7,0
"7512",19,60,6,7,0
"7515",19,61,6,7,0
"7520",19,62,6,7,0
"7522",19,63,6,7,0
"7525",19,64,6,7,0
"7527",19,65,6,7,0
"7534",19,66,6,7,0
"7540",19,67,6,7,0
"7546",19,69,6,7,0
"7553",19,71,6,7,0
"7561",19,74,6,7,0
"7573",19,77,6,7,0
"7574",19,78,6,7,0
"7579",19,79,6,7,0
"7588",19,82,6,7,0
"7591",19,83,6,7,0
"7597",19,85,6,7,0
"7601",19,86,6,7,0
"7606",19,88,6,7,0
"7614",19,90,6,7,0
"7619",19,91,6,7,0
"7622",19,92,6,7,0
"7624",19,93,6,7,0
"7629",19,94,6,7,0
"7631",19,95,6,7,0
"7636",19,96,6,7,0
"7639",19,97,6,7,0
"7644",19,98,6,7,0
"7648",19,99,6,7,0
"7651",19,100,6,7,0
"7655",19,101,6,7,0
"7661",19,102,6,7,0
"7668",19,103,6,7,0
"7671",19,104,6,7,0
"7676",19,106,6,7,0
"7678",19,107,6,7,0
"7684",19,108,6,7,0
"7690",19,109,6,7,0
"7697",19,110,6,7,0
"7701",19,111,6,7,0
"7707",19,112,6,7,0
"7715",19,114,6,7,0
"7720",19,116,6,7,0
"7723",19,117,6,7,0
"7730",19,118,6,7,0
"7733",19,119,6,7,0
"7738",19,120,6,7,0
"7745",19,122,6,7,0
"7747",19,123,6,7,0
"7754",19,125,6,7,0
"7761",19,126,6,7,0
"7767",20,1,6,7,0
"7773",20,2,6,7,0
"7778",20,3,6,7,0
"7781",20,4,6,7,0
"7792",20,7,6,7,0
"7795",20,8,6,7,0
"7797",20,9,6,7,0
"7799",20,10,6,7,0
"7803",20,11,6,7,0
"7806",20,12,6,7,0
"7810",20,13,6,7,0
"7813",20,14,6,7,0
"7817",20,15,6,7,0
"7822",20,17,6,7,0
"7825",20,18,6,7,0
"7828",20,19,6,7,0
"7830",20,20,6,7,0
"7832",20,21,6,7,0
"7838",20,22,6,7,0
"7839",20,23,6,7,0
"7841",20,24,6,7,0
"7844",20,25,6,7,0
"7850",20,26,6,7,0
"7853",20,28,6,7,0
"7858",20,29,6,7,0
"7860",20,30,6,7,0
"7862",20,31,6,7,0
"7868",20,32,6,7,0
"7874",20,35,6,7,0
"7884",20,37,6,7,0
"7889",20,38,6,7,0
"7892",20,40,6,7,0
"7895",20,41,6,7,0
"7901",20,42,6,7,0
"7907",20,43,6,7,0
"7910",20,44,6,7,0
"7912",20,46,6,7,0
"7922",20,51,6,7,0
"7928",20,52,6,7,0
"7933",20,53,6,7,0
"7939",20,54,6,7,0
"7943",20,55,6,7,0
"7947",20,57,6,7,0
"7950",20,58,6,7,0
"7954",20,59,6,7,0
"7959",20,60,6,7,0
"7962",20,61,6,7,0
"7967",20,62,6,7,0
"7969",20,63,6,7,0
"7972",20,64,6,7,0
"7974",20,65,6,7,0
"7980",20,66,6,7,0
"7986",20,67,6,7,0
"7992",20,69,6,7,0
"7999",20,71,6,7,0
"8007",20,74,6,7,0
"8019",20,77,6,7,0
"8020",20,78,6,7,0
"8025",20,79,6,7,0
"8034",20,82,6,7,0
"8037",20,83,6,7,0
"8043",20,85,6,7,0
"8047",20,86,6,7,0
"8052",20,88,6,7,0
"8060",20,90,6,7,0
"8065",20,91,6,7,0
"8068",20,92,6,7,0
"8070",20,93,6,7,0
"8075",20,94,6,7,0
"8077",20,95,6,7,0
"8082",20,96,6,7,0
"8085",20,97,6,7,0
"8090",20,98,6,7,0
"8094",20,99,6,7,0
"8097",20,100,6,7,0
"8101",20,101,6,7,0
"8107",20,102,6,7,0
"8113",20,103,6,7,0
"8116",20,104,6,7,0
"8121",20,106,6,7,0
"8123",20,107,6,7,0
"8129",20,108,6,7,0
"8134",20,109,6,7,0
"8140",20,110,6,7,0
"8144",20,111,6,7,0
"8150",20,112,6,7,0
"8158",20,114,6,7,0
"8163",20,116,6,7,0
"8166",20,117,6,7,0
"8172",20,118,6,7,0
"8175",20,119,6,7,0
"8180",20,120,6,7,0
"8187",20,122,6,7,0
"8189",20,123,6,7,0
"8195",20,125,6,7,0
"8201",20,126,6,7,0
"8206",21,1,6,7,0
"8210",21,2,6,7,0
"8214",21,3,6,7,0
"8216",21,4,6,7,0
"8225",21,7,6,7,0
"8228",21,8,6,7,0
"8230",21,9,6,7,0
"8231",21,10,6,7,0
"8234",21,11,6,7,0
"8236",21,12,6,7,0
"8239",21,13,6,7,0
"8242",21,14,6,7,0
"8245",21,15,6,7,0
"8248",21,17,6,7,0
"8250",21,18,6,7,0
"8252",21,19,6,7,0
"8253",21,20,6,7,0
"8254",21,21,6,7,0
"8258",21,22,6,7,0
"8259",21,23,6,7,0
"8260",21,24,6,7,0
"8262",21,25,6,7,0
"8266",21,26,6,7,0
"8268",21,28,6,7,0
"8272",21,29,6,7,0
"8273",21,30,6,7,0
"8274",21,31,6,7,0
"8278",21,32,6,7,0
"8282",21,35,6,7,0
"8289",21,37,6,7,0
"8293",21,38,6,7,0
"8294",21,40,6,7,0
"8296",21,41,6,7,0
"8300",21,42,6,7,0
"8304",21,43,6,7,0
"8306",21,44,6,7,0
"8307",21,46,6,7,0
"8313",21,51,6,7,0
"8317",21,52,6,7,0
"8321",21,53,6,7,0
"8325",21,54,6,7,0
"8328",21,55,6,7,0
"8330",21,57,6,7,0
"8333",21,58,6,7,0
"8337",21,59,6,7,0
"8341",21,60,6,7,0
"8344",21,61,6,7,0
"8348",21,62,6,7,0
"8349",21,63,6,7,0
"8351",21,64,6,7,0
"8352",21,65,6,7,0
"8356",21,66,6,7,0
"8360",21,67,6,7,0
"8365",21,69,6,7,0
"8371",21,71,6,7,0
"8379",21,74,6,7,0
"8389",21,77,6,7,0
"8390",21,78,6,7,0
"8394",21,79,6,7,0
"8402",21,82,6,7,0
"8405",21,83,6,7,0
"8411",21,85,6,7,0
"8415",21,86,6,7,0
"8419",21,88,6,7,0
"8426",21,90,6,7,0
"8430",21,91,6,7,0
"8433",21,92,6,7,0
"8435",21,93,6,7,0
"8439",21,94,6,7,0
"8441",21,95,6,7,0
"8445",21,96,6,7,0
"8448",21,97,6,7,0
"8452",21,98,6,7,0
"8455",21,99,6,7,0
"8457",21,100,6,7,0
"8460",21,101,6,7,0
"8464",21,102,6,7,0
"8468",21,103,6,7,0
"8470",21,104,6,7,0
"8475",21,106,6,7,0
"8476",21,107,6,7,0
"8480",21,108,6,7,0
"8484",21,109,6,7,0
"8488",21,110,6,7,0
"8492",21,111,6,7,0
"8496",21,112,6,7,0
"8503",21,114,6,7,0
"8506",21,116,6,7,0
"8508",21,117,6,7,0
"8512",21,118,6,7,0
"8514",21,119,6,7,0
"8518",21,120,6,7,0
"8524",21,122,6,7,0
"8526",21,123,6,7,0
"8531",21,125,6,7,0
"8535",21,126,6,7,0
"8540",22,1,6,7,0
"8546",22,2,6,7,0
"8551",22,3,6,7,0
"8554",22,4,6,7,0
"8565",22,7,6,7,0
"8568",22,8,6,7,0
"8570",22,9,6,7,0
"8572",22,10,6,7,0
"8576",22,11,6,7,0
"8579",22,12,6,7,0
"8583",22,13,6,7,0
"8586",22,14,6,7,0
"8590",22,15,6,7,0
"8595",22,17,6,7,0
"8598",22,18,6,7,0
"8601",22,19,6,7,0
"8603",22,20,6,7,0
"8605",22,21,6,7,0
"8611",22,22,6,7,0
"8612",22,23,6,7,0
"8614",22,24,6,7,0
"8617",22,25,6,7,0
"8623",22,26,6,7,0
"8626",22,28,6,7,0
"8631",22,29,6,7,0
"8633",22,30,6,7,0
"8635",22,31,6,7,0
"8641",22,32,6,7,0
"8647",22,35,6,7,0
"8657",22,37,6,7,0
"8662",22,38,6,7,0
"8665",22,40,6,7,0
"8668",22,41,6,7,0
"8674",22,42,6,7,0
"8680",22,43,6,7,0
"8683",22,44,6,7,0
"8685",22,46,6,7,0
"8695",22,51,6,7,0
"8701",22,52,6,7,0
"8706",22,53,6,7,0
"8712",22,54,6,7,0
"8716",22,55,6,7,0
"8720",22,57,6,7,0
"8723",22,58,6,7,0
"8727",22,59,6,7,0
"8732",22,60,6,7,0
"8735",22,61,6,7,0
"8740",22,62,6,7,0
"8742",22,63,6,7,0
"8745",22,64,6,7,0
"8747",22,65,6,7,0
"8753",22,66,6,7,0
"8759",22,67,6,7,0
"8765",22,69,6,7,0
"8772",22,71,6,7,0
"8780",22,74,6,7,0
"8792",22,77,6,7,0
"8793",22,78,6,7,0
"8798",22,79,6,7,0
"8807",22,82,6,7,0
"8810",22,83,6,7,0
"8816",22,85,6,7,0
"8820",22,86,6,7,0
"8825",22,88,6,7,0
"8833",22,90,6,7,0
"8838",22,91,6,7,0
"8841",22,92,6,7,0
"8843",22,93,6,7,0
"8848",22,94,6,7,0
"8850",22,95,6,7,0
"8855",22,96,6,7,0
"8858",22,97,6,7,0
"8863",22,98,6,7,0
"8867",22,99,6,7,0
"8870",22,100,6,7,0
"8874",22,101,6,7,0
"8880",22,102,6,7,0
"8886",22,103,6,7,0
"8889",22,104,6,7,0
"8894",22,106,6,7,0
"8896",22,107,6,7,0
"8902",22,108,6,7,0
"8907",22,109,6,7,0
"8913",22,110,6,7,0
"8917",22,111,6,7,0
"8923",22,112,6,7,0
"8931",22,114,6,7,0
"8936",22,116,6,7,0
"8939",22,117,6,7,0
"8945",22,118,6,7,0
"8948",22,119,6,7,0
"8953",22,120,6,7,0
"8960",22,122,6,7,0
"8962",22,123,6,7,0
"8968",22,125,6,7,0
"8974",22,126,6,7,0
"8980",23,1,6,7,0
"8985",23,2,6,7,0
"8989",23,3,6,7,0
"8991",23,4,6,7,0
"9001",23,7,6,7,0
"9004",23,8,6,7,0
"9006",23,9,6,7,0
"9007",23,10,6,7,0
"9010",23,11,6,7,0
"9012",23,12,6,7,0
"9015",23,13,6,7,0
"9018",23,14,6,7,0
"9021",23,15,6,7,0
"9024",23,17,6,7,0
"9026",23,18,6,7,0
"9028",23,19,6,7,0
"9029",23,20,6,7,0
"9030",23,21,6,7,0
"9035",23,22,6,7,0
"9036",23,23,6,7,0
"9037",23,24,6,7,0
"9039",23,25,6,7,0
"9044",23,26,6,7,0
"9046",23,28,6,7,0
"9050",23,29,6,7,0
"9051",23,30,6,7,0
"9052",23,31,6,7,0
"9057",23,32,6,7,0
"9062",23,35,6,7,0
"9071",23,37,6,7,0
"9075",23,38,6,7,0
"9076",23,40,6,7,0
"9078",23,41,6,7,0
"9083",23,42,6,7,0
"9088",23,43,6,7,0
"9090",23,44,6,7,0
"9091",23,46,6,7,0
"9098",23,51,6,7,0
"9103",23,52,6,7,0
"9108",23,53,6,7,0
"9113",23,54,6,7,0
"9116",23,55,6,7,0
"9118",23,57,6,7,0
"9121",23,58,6,7,0
"9125",23,59,6,7,0
"9129",23,60,6,7,0
"9132",23,61,6,7,0
"9136",23,62,6,7,0
"9137",23,63,6,7,0
"9139",23,64,6,7,0
"9140",23,65,6,7,0
"9145",23,66,6,7,0
"9150",23,67,6,7,0
"9155",23,69,6,7,0
"9161",23,71,6,7,0
"9169",23,74,6,7,0
"9181",23,77,6,7,0
"9182",23,78,6,7,0
"9186",23,79,6,7,0
"9195",23,82,6,7,0
"9198",23,83,6,7,0
"9204",23,85,6,7,0
"9208",23,86,6,7,0
"9212",23,88,6,7,0
"9219",23,90,6,7,0
"9224",23,91,6,7,0
"9227",23,92,6,7,0
"9229",23,93,6,7,0
"9233",23,94,6,7,0
"9235",23,95,6,7,0
"9239",23,96,6,7,0
"9242",23,97,6,7,0
"9246",23,98,6,7,0
"9249",23,99,6,7,0
"9251",23,100,6,7,0
"9254",23,101,6,7,0
"9259",23,102,6,7,0
"9264",23,103,6,7,0
"9266",23,104,6,7,0
"9271",23,106,6,7,0
"9272",23,107,6,7,0
"9277",23,108,6,7,0
"9282",23,109,6,7,0
"9287",23,110,6,7,0
"9291",23,111,6,7,0
"9296",23,112,6,7,0
"9303",23,114,6,7,0
"9307",23,116,6,7,0
"9309",23,117,6,7,0
"9314",23,118,6,7,0
"9316",23,119,6,7,0
"9320",23,120,6,7,0
"9326",23,122,6,7,0
"9328",23,123,6,7,0
"9334",23,125,6,7,0
"9339",23,126,6,7,0
"9343",24,1,6,7,0
"9347",24,2,6,7,0
"9351",24,3,6,7,0
"9353",24,4,6,7,0
"9362",24,7,6,7,0
"9365",24,8,6,7,0
"9367",24,9,6,7,0
"9368",24,10,6,7,0
"9371",24,11,6,7,0
"9373",24,12,6,7,0
"9376",24,13,6,7,0
"9379",24,14,6,7,0
"9382",24,15,6,7,0
"9385",24,17,6,7,0
"9387",24,18,6,7,0
"9389",24,19,6,7,0
"9390",24,20,6,7,0
"9391",24,21,6,7,0
"9395",24,22,6,7,0
"9396",24,23,6,7,0
"9397",24,24,6,7,0
"9399",24,25,6,7,0
"9403",24,26,6,7,0
"9405",24,28,6,7,0
"9409",24,29,6,7,0
"9410",24,30,6,7,0
"9411",24,31,6,7,0
"9415",24,32,6,7,0
"9419",24,35,6,7,0
"9426",24,37,6,7,0
"9430",24,38,6,7,0
"9431",24,40,6,7,0
"9433",24,41,6,7,0
"9437",24,42,6,7,0
"9441",24,43,6,7,0
"9443",24,44,6,7,0
"9444",24,46,6,7,0
"9450",24,51,6,7,0
"9454",24,52,6,7,0
"9458",24,53,6,7,0
"9462",24,54,6,7,0
"9465",24,55,6,7,0
"9467",24,57,6,7,0
"9470",24,58,6,7,0
"9474",24,59,6,7,0
"9478",24,60,6,7,0
"9481",24,61,6,7,0
"9485",24,62,6,7,0
"9486",24,63,6,7,0
"9488",24,64,6,7,0
"9489",24,65,6,7,0
"9493",24,66,6,7,0
"9497",24,67,6,7,0
"9502",24,69,6,7,0
"9508",24,71,6,7,0
"9516",24,74,6,7,0
"9526",24,77,6,7,0
"9527",24,78,6,7,0
"9531",24,79,6,7,0
"9539",24,82,6,7,0
"9542",24,83,6,7,0
"9548",24,85,6,7,0
"9552",24,86,6,7,0
"9556",24,88,6,7,0
"9563",24,90,6,7,0
"9567",24,91,6,7,0
"9570",24,92,6,7,0
"9572",24,93,6,7,0
"9576",24,94,6,7,0
"9578",24,95,6,7,0
"9582",24,96,6,7,0
"9585",24,97,6,7,0
"9589",24,98,6,7,0
"9592",24,99,6,7,0
"9594",24,100,6,7,0
"9597",24,101,6,7,0
"9601",24,102,6,7,0
"9605",24,103,6,7,0
"9607",24,104,6,7,0
"9612",24,106,6,7,0
"9613",24,107,6,7,0
"9617",24,108,6,7,0
"9621",24,109,6,7,0
"9625",24,110,6,7,0
"9629",24,111,6,7,0
"9633",24,112,6,7,0
"9640",24,114,6,7,0
"9643",24,116,6,7,0
"9645",24,117,6,7,0
"9649",24,118,6,7,0
"9651",24,119,6,7,0
"9655",24,120,6,7,0
"9661",24,122,6,7,0
"9663",24,123,6,7,0
"9668",24,125,6,7,0
"9672",24,126,6,7,0
"9678",25,1,6,7,0
"9683",25,2,6,7,0
"9687",25,3,6,7,0
"9689",25,4,6,7,0
"9699",25,7,6,7,0
"9702",25,8,6,7,0
"9704",25,9,6,7,0
"9705",25,10,6,7,0
"9708",25,11,6,7,0
"9710",25,12,6,7,0
"9713",25,13,6,7,0
"9716",25,14,6,7,0
"9719",25,15,6,7,0
"9722",25,17,6,7,0
"9724",25,18,6,7,0
"9726",25,19,6,7,0
"9727",25,20,6,7,0
"9728",25,21,6,7,0
"9733",25,22,6,7,0
"9734",25,23,6,7,0
"9735",25,24,6,7,0
"9737",25,25,6,7,0
"9743",25,26,6,7,0
"9745",25,28,6,7,0
"9749",25,29,6,7,0
"9750",25,30,6,7,0
"9751",25,31,6,7,0
"9757",25,32,6,7,0
"9762",25,35,6,7,0
"9773",25,37,6,7,0
"9777",25,38,6,7,0
"9778",25,40,6,7,0
"9780",25,41,6,7,0
"9785",25,42,6,7,0
"9791",25,43,6,7,0
"9793",25,44,6,7,0
"9794",25,46,6,7,0
"9801",25,51,6,7,0
"9807",25,52,6,7,0
"9813",25,53,6,7,0
"9819",25,54,6,7,0
"9822",25,55,6,7,0
"9824",25,57,6,7,0
"9827",25,58,6,7,0
"9831",25,59,6,7,0
"9835",25,60,6,7,0
"9838",25,61,6,7,0
"9842",25,62,6,7,0
"9843",25,63,6,7,0
"9845",25,64,6,7,0
"9846",25,65,6,7,0
"9852",25,66,6,7,0
"9857",25,67,6,7,0
"9862",25,69,6,7,0
"9868",25,71,6,7,0
"9876",25,74,6,7,0
"9888",25,77,6,7,0
"9889",25,78,6,7,0
"9893",25,79,6,7,0
"9902",25,82,6,7,0
"9905",25,83,6,7,0
"9911",25,85,6,7,0
"9915",25,86,6,7,0
"9919",25,88,6,7,0
"9926",25,90,6,7,0
"9931",25,91,6,7,0
"9934",25,92,6,7,0
"9936",25,93,6,7,0
"9940",25,94,6,7,0
"9942",25,95,6,7,0
"9946",25,96,6,7,0
"9949",25,97,6,7,0
"9953",25,98,6,7,0
"9956",25,99,6,7,0
"9958",25,100,6,7,0
"9961",25,101,6,7,0
"9966",25,102,6,7,0
"9972",25,103,6,7,0
"9974",25,104,6,7,0
"9979",25,106,6,7,0
"9980",25,107,6,7,0
"9985",25,108,6,7,0
"9991",25,109,6,7,0
"9997",25,110,6,7,0
"10001",25,111,6,7,0
