"","sourceTaxonId","sourceTaxonIds","sourceTaxonName","sourceTaxonRank","sourceTaxonPathNames","sourceTaxonPathIds","sourceTaxonPathRankNames","sourceTaxonSpeciesName","sourceTaxonSpeciesId","sourceTaxonGenusName","sourceTaxonGenusId","sourceTaxonFamilyName","sourceTaxonFamilyId","sourceTaxonOrderName","sourceTaxonOrderId","sourceTaxonClassName","sourceTaxonClassId","sourceTaxonPhylumName","sourceTaxonPhylumId","sourceTaxonKingdomName","sourceTaxonKingdomId","sourceId","sourceOccurrenceId","sourceCatalogNumber","sourceBasisOfRecordId","sourceBasisOfRecordName","sourceLifeStageId","sourceLifeStageName","sourceBodyPartId","sourceBodyPartName","sourcePhysiologicalStateId","sourcePhysiologicalStateName","sourceSexId","sourceSexName","interactionTypeName","interactionTypeId","targetTaxonId","targetTaxonIds","targetTaxonName","targetTaxonRank","targetTaxonPathNames","targetTaxonPathIds","targetTaxonPathRankNames","targetTaxonSpeciesName","targetTaxonSpeciesId","targetTaxonGenusName","targetTaxonGenusId","targetTaxonFamilyName","targetTaxonFamilyId","targetTaxonOrderName","targetTaxonOrderId","targetTaxonClassName","targetTaxonClassId","targetTaxonPhylumName","targetTaxonPhylumId","targetTaxonKingdomName","targetTaxonKingdomId","targetId","targetOccurrenceId","targetCatalogNumber","targetBasisOfRecordId","targetBasisOfRecordName","targetLifeStageId","targetLifeStageName","targetBodyPartId","targetBodyPartName","targetPhysiologicalStateId","targetPhysiologicalStateName","targetSexId","targetSexName","decimalLatitude","decimalLongitude","localityId","localityName","eventDateUnixEpoch","argumentTypeId","referenceCitation","referenceDoi","referenceUrl","sourceCitation","sourceNamespace","sourceArchiveURI","sourceDOI","sourceLastSeenAtUnixEpoch","Insect","Plant","tot","Prez"
"6053","INAT_TAXON:82525","GBIF:1352577 | INAT_TAXON:82525 | ITIS:754343 | NCBI:178018 | OTT:710302 | WD:Q2415222","Augochlorella pomoniella","species","Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Augochlorella | Augochlorella pomoniella","","kingdom | phylum | class | order | family | genus | species","Augochlorella pomoniella","","Augochlorella","","Halictidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:3260237",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","INAT_TAXON:64141","GBIF:3118771 | INAT_TAXON:64141 | IRMNG:10206890 | ITIS:37307 | NCBI:183026 | OTT:528984 | WD:Q5375329","Encelia californica","species","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Encelia | Encelia californica","","kingdom | phylum | class | order | family | genus | species","Encelia californica","","Encelia","","Asteraceae","","Asterales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.6737,-117.24493,"","",1.46379e+12,"https://en.wiktionary.org/wiki/support","Valtierra. 2016. Augochlorella pomoniella associated species with names lookup Encelia californica. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/3260237> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"6055","INAT_TAXON:82525","GBIF:1352577 | INAT_TAXON:82525 | ITIS:754343 | NCBI:178018 | OTT:710302 | WD:Q2415222","Augochlorella pomoniella","species","Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Augochlorella | Augochlorella pomoniella","","kingdom | phylum | class | order | family | genus | species","Augochlorella pomoniella","","Augochlorella","","Halictidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:31699108",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","visitsFlowersOf","http://purl.obolibrary.org/obo/RO_0002622","GBIF:3141064","GBIF:3141064 | IRMNG:1298323 | ITIS:38442 | NCBI:19031 | OTT:670737 | WD:Q5392954","Stephanomeria","genus","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Stephanomeria","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:414 | GBIF:3065 | GBIF:3141064","kingdom | phylum | class | order | family | genus","","","Stephanomeria","GBIF:3141064","Asteraceae","GBIF:3065","Asterales","GBIF:414","Magnoliopsida","GBIF:220","Tracheophyta","GBIF:7707728","Plantae","GBIF:6","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.6735426,-117.2425191,"","",1.56702e+12,"https://en.wiktionary.org/wiki/support","Cindy. 2019. Augochlorella pomoniella host plant Stephanomeria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/31699108> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"6056","INAT_TAXON:82525","GBIF:1352577 | INAT_TAXON:82525 | ITIS:754343 | NCBI:178018 | OTT:710302 | WD:Q2415222","Augochlorella pomoniella","species","Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Augochlorella | Augochlorella pomoniella","","kingdom | phylum | class | order | family | genus | species","Augochlorella pomoniella","","Augochlorella","","Halictidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:31699108",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","eats","http://purl.obolibrary.org/obo/RO_0002470","GBIF:3141064","GBIF:3141064 | IRMNG:1298323 | ITIS:38442 | NCBI:19031 | OTT:670737 | WD:Q5392954","Stephanomeria","genus","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Stephanomeria","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:414 | GBIF:3065 | GBIF:3141064","kingdom | phylum | class | order | family | genus","","","Stephanomeria","GBIF:3141064","Asteraceae","GBIF:3065","Asterales","GBIF:414","Magnoliopsida","GBIF:220","Tracheophyta","GBIF:7707728","Plantae","GBIF:6","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.6735426,-117.2425191,"","",1.56702e+12,"https://en.wiktionary.org/wiki/support","Cindy. 2019. Augochlorella pomoniella host plant Stephanomeria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/31699108> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"6057","INAT_TAXON:82525","GBIF:1352577 | INAT_TAXON:82525 | ITIS:754343 | NCBI:178018 | OTT:710302 | WD:Q2415222","Augochlorella pomoniella","species","Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Augochlorella | Augochlorella pomoniella","","kingdom | phylum | class | order | family | genus | species","Augochlorella pomoniella","","Augochlorella","","Halictidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:31697920",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","visitsFlowersOf","http://purl.obolibrary.org/obo/RO_0002622","GBIF:3141064","GBIF:3141064 | IRMNG:1298323 | ITIS:38442 | NCBI:19031 | OTT:670737 | WD:Q5392954","Stephanomeria","genus","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Stephanomeria","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:414 | GBIF:3065 | GBIF:3141064","kingdom | phylum | class | order | family | genus","","","Stephanomeria","GBIF:3141064","Asteraceae","GBIF:3065","Asterales","GBIF:414","Magnoliopsida","GBIF:220","Tracheophyta","GBIF:7707728","Plantae","GBIF:6","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.671011,-117.240528,"","",1.56702e+12,"https://en.wiktionary.org/wiki/support","Cindy. 2019. Augochlorella pomoniella pollinates Stephanomeria. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/31697920> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"6062","INAT_TAXON:82525","GBIF:1352577 | INAT_TAXON:82525 | ITIS:754343 | NCBI:178018 | OTT:710302 | WD:Q2415222","Augochlorella pomoniella","species","Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Augochlorella | Augochlorella pomoniella","","kingdom | phylum | class | order | family | genus | species","Augochlorella pomoniella","","Augochlorella","","Halictidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:22085044",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","INAT_TAXON:57137","GBIF:3152341 | INAT_TAXON:57137 | IRMNG:10201506 | ITIS:21827 | NCBI:288283 | OTT:628417 | WD:Q6740908","Malacothamnus fasciculatus","species","Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | Malacothamnus | Malacothamnus fasciculatus","","kingdom | phylum | class | order | family | genus | species","Malacothamnus fasciculatus","","Malacothamnus","","Malvaceae","","Malvales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",33.108895,-117.284547,"","",1.53141e+12,"https://en.wiktionary.org/wiki/support","Tom Barnes. 2018. Augochlorella pomoniella associated species with names lookup Malacothamnus fasciculatus. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/22085044> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"6068","INAT_TAXON:82525","GBIF:1352577 | INAT_TAXON:82525 | ITIS:754343 | NCBI:178018 | OTT:710302 | WD:Q2415222","Augochlorella pomoniella","species","Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Augochlorella | Augochlorella pomoniella","","kingdom | phylum | class | order | family | genus | species","Augochlorella pomoniella","","Augochlorella","","Halictidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:1641436",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","visitsFlowersOf","http://purl.obolibrary.org/obo/RO_0002622","GBIF:3099285","GBIF:3099285 | INAT_TAXON:77511 | IRMNG:10595168 | ITIS:507029 | NCBI:147781 | OTT:5537442 | WD:Q6085517","Isocoma menziesii","species","Plantae | Magnoliophyta | Magnoliopsida | Asterales | Asteraceae | Isocoma | Isocoma menziesii","GBIF:6 | GBIF:49 | GBIF:220 | GBIF:414 | GBIF:3065 | GBIF:3099236 | GBIF:3099285","kingdom | phylum | class | order | family | genus | species","Isocoma menziesii","GBIF:3099285","Isocoma","GBIF:3099236","Asteraceae","GBIF:3065","Asterales","GBIF:414","Magnoliopsida","GBIF:220","Magnoliophyta","GBIF:49","Plantae","GBIF:6","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.674992,-117.246242,"","",1.43423e+12,"https://en.wiktionary.org/wiki/support","Patricia Simpson. 2015. Augochlorella pomoniella nectar plant Isocoma menziesii. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/1641436> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"6069","INAT_TAXON:82525","GBIF:1352577 | INAT_TAXON:82525 | ITIS:754343 | NCBI:178018 | OTT:710302 | WD:Q2415222","Augochlorella pomoniella","species","Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Augochlorella | Augochlorella pomoniella","","kingdom | phylum | class | order | family | genus | species","Augochlorella pomoniella","","Augochlorella","","Halictidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:1641436",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","GBIF:3099285","GBIF:3099285 | INAT_TAXON:77511 | IRMNG:10595168 | ITIS:507029 | NCBI:147781 | OTT:5537442 | WD:Q6085517","Isocoma menziesii","species","Plantae | Magnoliophyta | Magnoliopsida | Asterales | Asteraceae | Isocoma | Isocoma menziesii","GBIF:6 | GBIF:49 | GBIF:220 | GBIF:414 | GBIF:3065 | GBIF:3099236 | GBIF:3099285","kingdom | phylum | class | order | family | genus | species","Isocoma menziesii","GBIF:3099285","Isocoma","GBIF:3099236","Asteraceae","GBIF:3065","Asterales","GBIF:414","Magnoliopsida","GBIF:220","Magnoliophyta","GBIF:49","Plantae","GBIF:6","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.674992,-117.246242,"","",1.43423e+12,"https://en.wiktionary.org/wiki/support","Patricia Simpson. 2015. Augochlorella pomoniella nectar plant Isocoma menziesii. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/1641436> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"6080","INAT_TAXON:82525","GBIF:1352577 | INAT_TAXON:82525 | ITIS:754343 | NCBI:178018 | OTT:710302 | WD:Q2415222","Augochlorella pomoniella","species","Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Augochlorella | Augochlorella pomoniella","","kingdom | phylum | class | order | family | genus | species","Augochlorella pomoniella","","Augochlorella","","Halictidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","visitsFlowersOf","http://purl.obolibrary.org/obo/RO_0002622","INAT_TAXON:49322","GBIF:3084842 | INAT_TAXON:49322 | IRMNG:10588599 | ITIS:19934 | NCBI:379215 | OTT:482394 | WD:Q1368577","Carpobrotus edulis","species","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Aizoaceae | Carpobrotus | Carpobrotus edulis","","kingdom | phylum | class | order | family | genus | species","Carpobrotus edulis","","Carpobrotus","","Aizoaceae","","Caryophyllales","","Magnoliopsida","","Tracheophyta","","Plantae","","INAT:51804442",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",34.41364167,-119.6857133,"","",1.59364e+12,"https://en.wiktionary.org/wiki/support","Sherrie. 2020. Carpobrotus edulis pollinator Augochlorella pomoniella. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/51804442> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"6847","INAT_TAXON:57689","GBIF:1340436 | INAT_TAXON:57689 | IRMNG:10260080 | ITIS:714848 | NCBI:207650 | OTT:35518 | WD:Q2483447","Bombus vosnesenskii","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus vosnesenskii","","kingdom | phylum | class | order | family | genus | species","Bombus vosnesenskii","","Bombus","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:7802447",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","visitsFlowersOf","http://purl.obolibrary.org/obo/RO_0002622","INAT_TAXON:60146","GBIF:3132617 | INAT_TAXON:60146 | IRMNG:10938852 | ITIS:565416 | NCBI:1548633 | OTT:3899051 | WD:Q7205209 | WORMS:418788","Pluchea odorata","species","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Pluchea | Pluchea odorata","","kingdom | phylum | class | order | family | genus | species","Pluchea odorata","","Pluchea","","Asteraceae","","Asterales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",33.1693729,-117.3558774,"","",1.50379e+12,"https://en.wiktionary.org/wiki/support","Steven Calcote. 2017. Bombus vosnesenskii nectar plant Pluchea odorata. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/7802447> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"6852","INAT_TAXON:57689","GBIF:1340436 | INAT_TAXON:57689 | IRMNG:10260080 | ITIS:714848 | NCBI:207650 | OTT:35518 | WD:Q2483447","Bombus vosnesenskii","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus vosnesenskii","","kingdom | phylum | class | order | family | genus | species","Bombus vosnesenskii","","Bombus","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:7538701",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","visitsFlowersOf","http://purl.obolibrary.org/obo/RO_0002622","INAT_TAXON:57972","GBIF:3146608 | GBIF:7921137 | INAT_TAXON:57972 | IRMNG:10589335 | ITIS:502387 | NCBI:91265 | OTT:696078 | WD:Q5388401","Erigeron foliosus","species","Plantae | Tracheophyta | Magnoliophyta | Magnoliopsida | Asterales | Asteraceae | Astereae | Erigeron | Erigeron foliosus","INAT_TAXON:47126 | INAT_TAXON:211194 | INAT_TAXON:47125 | INAT_TAXON:47124 | INAT_TAXON:47605 | INAT_TAXON:47604 | INAT_TAXON:461542 | INAT_TAXON:50879 | INAT_TAXON:57972","kingdom | subkingdom | phylum | class | order | family | tribe | genus | species","Erigeron foliosus","INAT_TAXON:57972","Erigeron","INAT_TAXON:50879","Asteraceae","INAT_TAXON:47604","Asterales","INAT_TAXON:47605","Magnoliopsida","INAT_TAXON:47124","Magnoliophyta","INAT_TAXON:47125","Plantae","INAT_TAXON:47126","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",34.34775893,-117.9104233,"","",1.50299e+12,"https://en.wiktionary.org/wiki/support","Mickey Long. 2017. Bombus vosnesenskii nectar plant Erigeron foliosus. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/7538701> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
"6895","INAT_TAXON:57689","GBIF:1340436 | INAT_TAXON:57689 | IRMNG:10260080 | ITIS:714848 | NCBI:207650 | OTT:35518 | WD:Q2483447","Bombus vosnesenskii","species","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus vosnesenskii","","kingdom | phylum | class | order | family | genus | species","Bombus vosnesenskii","","Bombus","","Apidae","","Hymenoptera","","Insecta","","Arthropoda","","Animalia","","INAT:6901583",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"","visitsFlowersOf","http://purl.obolibrary.org/obo/RO_0002622","INAT_TAXON:58819","INAT_TAXON:58819 | ITIS:780275 | NCBI:149420 | OTT:909453 | WD:Q5252462","Deinandra fasciculata","species","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Deinandra | Deinandra fasciculata","","kingdom | phylum | class | order | family | genus | species","Deinandra fasciculata","","Deinandra","","Asteraceae","","Asterales","","Magnoliopsida","","Tracheophyta","","Plantae","","",NA,"","no:match","HumanObservation","","","","",NA,NA,NA,"",32.73017,-116.94205,"","",1.49892e+12,"https://en.wiktionary.org/wiki/support","Valtierra. 2017. Bombus vosnesenskii nectar plant Deinandra fasciculata. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/6901583> on 17 Jul 2020.","",NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","globalbioticinteractions/inaturalist","https://github.com/globalbioticinteractions/inaturalist/archive/59c31764cf861433f23240a777ebc7bc2a51381e.zip","","2020-07-14T23:46:55.504Z",1,1,2,1
